gene_symbol,cluster_id,x,y
PEX19,155,11.303123474121094,4.032089710235596
ZNF404,231,7.554019927978516,-9.357121467590332
CAMK1G,6,17.135286331176758,3.88866925239563
RMDN3,15,24.96869468688965,8.867718696594238
SLC22A7,1,5.563074111938477,26.058244705200195
ZBTB49,146,8.393548011779785,-6.02370548248291
APOBEC3F,392,4.80900764465332,8.29045295715332
RAP1GAP2,349,18.727394104003906,2.802950859069824
HOXD12,109,-2.6409265995025635,-7.108177661895752
OR5D13,127,-5.423783302307129,22.063602447509766
PTK6,169,15.001113891601562,2.6435415744781494
NDUFA12,36,14.03759765625,23.463228225708008
RERE,433,14.767756462097168,-7.4126434326171875
LAPTM4A,204,4.538572788238525,21.924184799194336
OPTC,7,-6.354272842407227,13.386327743530273
SLFN14,10,1.3855913877487183,4.916149139404297
CUZD1,111,6.261972427368164,14.7883939743042
OXGR1,63,-2.3543286323547363,18.11526870727539
TRAV8-3,3,-4.243691921234131,2.764930009841919
UBALD1,183,12.989420890808105,-8.347782135009766
PAPPA,42,-1.9760372638702393,13.26780891418457
ZAR1,245,0.6161412000656128,-2.7097225189208984
NDUFA6,194,15.863969802856445,22.686779022216797
DAAM2,134,17.2210750579834,-5.118975639343262
ISG20L2,97,21.06612205505371,9.423724174499512
IGFBP6,19,1.1592987775802612,11.83889389038086
AMN,346,-0.6467299461364746,11.649234771728516
APTX,318,21.548879623413086,17.828079223632812
CHADL,7,-5.685581207275391,13.429149627685547
IGHV1-18,147,-3.395566940307617,2.668241024017334
OR4S2,94,-3.124314308166504,18.74120330810547
ATF5,180,5.939104080200195,-2.01455020904541
MND1,150,17.95326042175293,7.009029388427734
MROH2B,117,25.96253204345703,7.854062080383301
MCOLN1,41,2.125786304473877,23.6475830078125
COL16A1,62,4.006226539611816,11.5928373336792
GAL3ST4,30,7.479026794433594,16.86644172668457
PCDHGB3,93,-4.0575175285339355,10.740074157714844
PIWIL3,409,22.152179718017578,9.081987380981445
POLE2,380,25.45096778869629,13.950423240661621
TTYH2,388,2.7859086990356445,20.19579315185547
INTS2,117,25.364173889160156,6.825174331665039
SHISA6,322,-4.826460838317871,14.467418670654297
KRT85,44,11.620911598205566,6.3389129638671875
IRX3,35,1.8398463726043701,-4.15321159362793
SLC25A51,108,13.587632179260254,24.010568618774414
BTN3A2,393,-6.605511665344238,1.6844911575317383
DMXL1,126,23.396045684814453,1.529826045036316
CACNB1,397,13.637667655944824,-1.7715725898742676
DLGAP4,278,14.583057403564453,-1.6685433387756348
GSTA2,43,13.642422676086426,17.571081161499023
MRAP,40,4.285378456115723,18.325313568115234
WFDC6,22,1.1900947093963623,7.604393005371094
ACAT2,210,18.210500717163086,22.03219985961914
ACTA2,145,15.119229316711426,15.434881210327148
FOXC1,35,0.7120398879051208,-3.3900699615478516
EML4,0,26.76055145263672,10.716300964355469
FXYD4,160,-0.6611188650131226,8.266252517700195
GTF2E1,208,18.980241775512695,8.901674270629883
RAB4B,13,17.499141693115234,12.167108535766602
SMC3,431,23.693437576293945,1.7900868654251099
SRD5A2,2,10.99327278137207,24.089845657348633
MED31,70,12.877425193786621,7.994785785675049
AMY1A,111,6.018272399902344,13.632683753967285
STARD13,71,15.770490646362305,-3.36781907081604
PSMC3IP,150,18.05789566040039,6.826858997344971
ANKS4B,376,10.261985778808594,-1.398964762687683
IGLON5,51,-2.6554174423217773,13.120320320129395
DDC,32,15.762945175170898,20.550628662109375
CENPM,150,17.725515365600586,6.417059421539307
ECM1,444,2.374573230743408,13.49699592590332
BCDIN3D,262,24.098859786987305,16.130762100219727
PATE1,22,2.0064146518707275,7.297063827514648
SYCE1L,190,26.968551635742188,-8.628151893615723
KCNV1,16,2.368150234222412,20.413633346557617
KRTAP13-1,270,-4.103618621826172,-2.0002970695495605
MMRN2,334,6.153046131134033,12.280278205871582
NMNAT2,202,21.16665267944336,16.64505386352539
HMGXB3,404,23.672561645507812,7.651050090789795
ABO,30,7.156796932220459,17.532094955444336
ERVV-1,375,-2.0226290225982666,4.40714168548584
OR5B12,127,-6.302441596984863,20.416671752929688
CACNG6,23,5.723720073699951,22.451906204223633
EPHX1,43,14.463577270507812,18.176284790039062
ST8SIA1,133,8.303230285644531,17.136505126953125
FAHD1,210,18.675312042236328,20.896984100341797
LYAR,220,17.8859920501709,5.364590167999268
SYNPO2,163,19.66497802734375,-8.146305084228516
DDX11,98,22.64242172241211,10.405145645141602
C20orf27,296,10.63254451751709,14.707021713256836
CNPY3,64,6.449240684509277,17.662946701049805
GAS6,26,0.36963215470314026,13.544153213500977
SOHLH2,428,24.749235153198242,11.572286605834961
TMEM126B,312,15.033699989318848,23.81686782836914
NOS1,304,20.517606735229492,0.31303274631500244
ANKRD30B,279,24.25050926208496,-1.734031081199646
CREB3L3,180,6.497815132141113,-2.3095602989196777
PSG8,242,-4.375070571899414,7.986574172973633
PTX3,207,3.774473190307617,12.794334411621094
CTSL,207,3.221522808074951,14.272668838500977
PYURF,50,19.01841163635254,25.328872680664062
OR51L1,112,-3.638253688812256,18.097957611083984
SLC7A1,58,3.8168346881866455,25.575870513916016
SMNDC1,79,16.628931045532227,7.296533107757568
CTC1,236,6.8609466552734375,5.156811237335205
NUP42,115,14.664180755615234,-6.101722240447998
EIF2S3B,141,18.621877670288086,15.732810974121094
SRI,4,10.49219799041748,10.69930648803711
C11orf54,300,14.657740592956543,21.206947326660156
MMP27,269,4.327232360839844,14.705748558044434
NANOGP8,295,-3.7297871112823486,-5.418098449707031
WDR54,0,27.347545623779297,9.458471298217773
ZNF835,86,7.362547397613525,-7.849167346954346
SEPHS2,300,15.920945167541504,21.619962692260742
REEP2,218,8.434226036071777,22.82562255859375
EVC,439,6.608425617218018,4.169268608093262
GRXCR1,201,5.797023773193359,19.628555297851562
MCAM,121,-3.960855722427368,9.750012397766113
DDX46,88,15.946473121643066,4.425107002258301
TRAF3IP2,406,8.413819313049316,-3.312685489654541
XPO6,80,23.613113403320312,5.644514083862305
OR52I2,112,-3.6232690811157227,17.946435928344727
CEP19,367,10.566590309143066,6.0678300857543945
KRTAP19-2,270,-3.9640235900878906,0.44593286514282227
S1PR1,63,-1.699585199356079,18.485206604003906
GPR68,153,0.44433486461639404,21.056724548339844
PRAMEF9,89,2.7847681045532227,4.9570159912109375
THRSP,367,10.548535346984863,6.492813587188721
ZKSCAN7,83,6.369510650634766,-6.338350296020508
HLF,180,5.889275074005127,-2.0140161514282227
POLR1C,449,20.518653869628906,11.950481414794922
USP29,138,20.263181686401367,-2.0127336978912354
DOP1B,229,23.922176361083984,2.755674123764038
IRAK4,53,17.693727493286133,3.1498095989227295
ATF2,104,11.243386268615723,-6.778989791870117
DUSP5,260,1.9603025913238525,-1.703749656677246
GADD45G,260,2.7979862689971924,-2.0076699256896973
GRM4,217,-0.9048484563827515,17.869075775146484
CARD19,317,-2.850219488143921,6.172486305236816
FAM25C,286,9.450959205627441,8.21578598022461
ZER1,89,3.141636848449707,5.534411430358887
ANKRD61,11,26.00778579711914,5.749401092529297
TMEM243,29,10.637609481811523,22.755666732788086
AQP5,254,5.023001670837402,23.80066680908203
NUDT15,227,21.372421264648438,19.37999725341797
NSMAF,364,27.81170654296875,8.285524368286133
CYB5R1,140,12.099868774414062,22.55902099609375
DDX19A,97,20.370080947875977,9.598603248596191
CYB561D1,2,10.954612731933594,24.558818817138672
COMP,26,1.1864709854125977,14.008898735046387
EPC2,104,10.922502517700195,-7.473805904388428
GPR85,118,-1.7349822521209717,19.62466812133789
OR10K1,205,-4.782479286193848,25.547256469726562
CEP63,66,25.041959762573242,-0.9968649744987488
SLC4A10,41,0.40390145778656006,23.809795379638672
EVPLL,167,22.127853393554688,4.850561141967773
CDS2,226,8.7772216796875,23.962648391723633
PACRG,20,26.494064331054688,1.597257137298584
MGAT3,30,6.493309497833252,17.17391014099121
ERICH2,120,14.366352081298828,7.961912155151367
OCEL1,366,27.203689575195312,-1.0464277267456055
MEI4,117,26.491487503051758,6.724598407745361
POLH,131,20.848854064941406,3.807858467102051
CTXN2,40,4.3100690841674805,18.01445960998535
POLR1D,79,17.09174346923828,6.719892978668213
MRPL9,27,21.540620803833008,23.406068801879883
CCNA1,273,20.64044189453125,8.442131996154785
ASB8,11,25.801294326782227,5.737987995147705
FOXC2,35,0.7145320177078247,-3.2386817932128906
CAB39,196,23.304759979248047,7.841391563415527
UPK1B,204,4.0915117263793945,22.14397430419922
ST13,255,16.116628646850586,9.380322456359863
SPEM3,49,5.083871841430664,0.8999888896942139
CYP2C18,56,12.114799499511719,18.74050521850586
ATP6V1F,34,11.572684288024902,11.770414352416992
RPS6,8,14.121520042419434,12.370661735534668
PNMT,135,23.145709991455078,17.28679656982422
TCEA3,103,11.411694526672363,-0.2818338871002197
GCG,9,1.954992651939392,9.01757526397705
MSLN,354,7.844686031341553,12.98055362701416
PRR22,434,5.686290740966797,-4.216457366943359
DUSP23,174,19.034530639648438,18.82608985900879
SLC38A3,58,4.852381706237793,25.589027404785156
SERP2,307,10.774169921875,9.250307083129883
TPX2,25,21.135961532592773,4.513001441955566
PTGR2,300,14.987271308898926,21.45184326171875
CAPN2,142,11.431535720825195,15.048019409179688
GSTM1,43,13.537934303283691,17.838104248046875
CHCHD6,255,16.880340576171875,9.2302827835083
AHCY,156,14.829242706298828,17.694477081298828
CASR,217,-1.2947251796722412,17.445850372314453
EGF,42,-2.082254648208618,13.214903831481934
FASTK,236,6.130210876464844,4.762359142303467
F13B,69,-2.610652446746826,9.540229797363281
RPL34,8,14.142488479614258,13.341912269592285
RPTOR,304,20.728200912475586,0.5031380653381348
PEX11B,285,12.403545379638672,24.67142677307129
AIF1,4,11.044921875,10.933819770812988
COL4A1,62,4.917153358459473,11.186756134033203
FAM111A,10,1.1935466527938843,5.008342266082764
KIF25,102,18.394678115844727,13.936476707458496
LHX3,274,3.821117401123047,-5.6382317543029785
GLRB,168,-0.35590431094169617,17.6033992767334
OR8K1,127,-5.811712265014648,22.884138107299805
COPZ1,193,16.211788177490234,12.515340805053711
PTGES,2,11.0070161819458,24.13637924194336
CCL13,144,0.7150181531906128,7.957520008087158
HOPX,263,9.988576889038086,9.734107971191406
HTRA3,19,0.7975325584411621,12.207918167114258
ADAMTS10,42,-1.5274486541748047,12.636678695678711
SLC17A9,1,6.231095790863037,25.20148468017578
ELOVL6,2,9.720195770263672,24.055994033813477
TMBIM6,226,8.936312675476074,24.17811393737793
ODF3L1,20,27.762245178222656,2.4518089294433594
CLIC4,129,14.558505058288574,10.86356258392334
NOSTRIN,61,16.77454376220703,-1.3280003070831299
EMX2,347,2.3294456005096436,-6.666956424713135
POU2F2,183,11.604427337646484,-8.654535293579102
MAPK1IP1L,105,15.032456398010254,-8.935310363769531
VAT1,300,15.742687225341797,22.01276206970215
TRAV16,3,-4.393990993499756,2.6445178985595703
GASK1B,133,8.280137062072754,18.098718643188477
AMIGO1,92,-2.965174674987793,14.880414009094238
TBXAS1,56,12.769403457641602,19.4276123046875
TPD52,46,13.576024055480957,9.035059928894043
CTLA4,136,-4.921172142028809,8.493118286132812
PABPC4,54,7.780229568481445,-4.9700398445129395
ZNF689,86,8.016250610351562,-7.887759685516357
HERC6,10,0.9318486452102661,4.622777462005615
COL10A1,62,5.063464641571045,11.064476013183594
JAML,136,-5.532393455505371,8.35339069366455
OR14A16,94,-3.926234245300293,19.519643783569336
SUCO,377,17.79874610900879,-2.386030435562134
PAM,172,-2.1181397438049316,14.598573684692383
ZNF180,189,7.381916522979736,-7.865736961364746
FRMD4B,101,17.8067626953125,-2.414433002471924
ZNF142,164,9.591926574707031,-8.048162460327148
MYOC,207,3.9103713035583496,12.75478458404541
PRR16,134,16.333599090576172,-5.817693710327148
OR10K2,205,-5.119333267211914,25.320947647094727
OR2D2,76,-4.594576835632324,21.594097137451172
PIK3C2G,117,25.787742614746094,7.059118270874023
PACSIN1,61,15.864608764648438,-0.9922348260879517
IRS2,362,10.088679313659668,-4.953736782073975
CACNB4,339,19.62517738342285,-1.158025860786438
SAMD4A,417,11.88365650177002,-2.3375415802001953
ZNF112,82,0.6027969717979431,-8.3297700881958
ZNF69,187,9.414443016052246,-9.290863990783691
TRAPPC4,243,19.424802780151367,13.605417251586914
AMPD3,344,10.847258567810059,17.644193649291992
SNX8,61,17.12847328186035,-0.6146008968353271
MBTD1,103,11.911954879760742,-1.3279838562011719
OR7D4,200,-5.423971652984619,17.133697509765625
LMNA,44,11.653765678405762,7.3408098220825195
NAB1,417,12.03150749206543,-3.1388132572174072
CAB39L,196,23.1700382232666,7.958327293395996
CFAP410,7,-4.2107367515563965,14.109661102294922
S100A7,4,11.575499534606934,11.641264915466309
TMEM269,2,10.785189628601074,24.17713737487793
IGHV7-4-1,147,-3.2338452339172363,2.672183036804199
CALHM2,246,2.54034161567688,21.31561279296875
ZNF410,164,9.7677001953125,-7.1951799392700195
SLC39A3,284,7.4488935470581055,24.31817626953125
UBE4A,80,23.53163719177246,5.907612323760986
GPR32,63,-2.4057908058166504,18.557018280029297
SLC25A21,108,13.332901000976562,23.730175018310547
ATP11B,12,1.26395583152771,20.65203285217285
NTNG1,26,0.7151022553443909,13.875099182128906
SLC4A1,41,0.45049408078193665,23.626047134399414
MAD1L1,95,24.900897979736328,-5.550902366638184
MAT2A,156,14.82199764251709,17.374191284179688
CMTM8,130,6.0591325759887695,21.801273345947266
DEFB135,22,2.0093002319335938,8.202143669128418
C8orf58,158,2.409682273864746,1.2873855829238892
CDA,266,9.314024925231934,9.314138412475586
APOD,106,6.255441665649414,9.740606307983398
MOGAT1,140,12.58959674835205,22.462398529052734
RBBP8NL,49,5.484946250915527,0.06119506061077118
ACAA2,72,17.681684494018555,19.45857810974121
PLEKHM1,78,18.13713264465332,-0.37280935049057007
RUFY3,60,21.363985061645508,-2.541212797164917
SMIM17,166,1.3548345565795898,1.3201117515563965
UNC93B1,1,6.6346588134765625,24.925338745117188
CHRM2,118,-1.0260250568389893,18.481996536254883
SIAH2,48,10.782670021057129,2.128087282180786
CD7,239,-4.714216232299805,5.356347560882568
HOXA4,109,-3.989314079284668,-9.097712516784668
NPIPB9,154,6.314583778381348,2.125392198562622
RAB8A,13,17.92660140991211,12.483415603637695
EPCAM,371,2.7435126304626465,16.446979522705078
SMARCA5,431,23.99192237854004,2.3064584732055664
SLC7A5,58,4.1815505027771,25.814775466918945
OR1K1,128,-4.62051248550415,15.776814460754395
STAT2,237,17.24961280822754,1.516803503036499
DCTN6,241,21.03729820251465,15.227089881896973
MCCC1,72,18.211782455444336,19.59276008605957
IHH,30,5.9874467849731445,16.524307250976562
ZNF492,110,3.375403881072998,-8.427213668823242
PHF20,103,11.039487838745117,-0.8302513957023621
ABL2,132,14.924163818359375,-2.822956085205078
MIER3,104,11.12614631652832,-8.13459300994873
XRCC5,182,19.860769271850586,11.104910850524902
PPM1E,322,-4.024624347686768,15.996830940246582
TAS2R60,185,-1.4905344247817993,20.678348541259766
ZNF491,187,8.981054306030273,-9.493557929992676
CLEC3A,207,3.572145462036133,12.85284423828125
RNF39,14,4.962039947509766,6.63796329498291
ARHGAP29,61,16.586669921875,-1.5491580963134766
PCDHA6,93,-4.83751106262207,11.85700798034668
PDPR,333,15.68741512298584,16.58466911315918
GMFG,106,5.875570774078369,9.161184310913086
BAZ1B,103,11.420175552368164,-1.0222647190093994
CENPO,150,17.9211368560791,6.6156110763549805
PI15,125,2.2425129413604736,10.710344314575195
UCK1,202,21.010112762451172,15.624646186828613
CCL21,144,1.0702900886535645,9.094557762145996
CIB3,4,11.44404411315918,10.496082305908203
SLC5A5,58,3.1360669136047363,25.671300888061523
PSTK,428,23.93575668334961,11.131428718566895
BTN2A2,393,-5.956765651702881,2.6922354698181152
DKK3,19,0.7537453174591064,10.501404762268066
SHBG,424,-2.5890114307403564,8.722257614135742
SLC43A2,1,7.175567626953125,25.339635848999023
GSTM3,43,13.595545768737793,17.690876007080078
CRLS1,50,19.90856170654297,23.733642578125
ARSB,28,8.296538352966309,15.40676498413086
PCDHA12,93,-4.790752410888672,11.467595100402832
HAL,282,15.474565505981445,18.95340919494629
MSI1,54,9.171832084655762,-4.419198989868164
NUDC,355,16.848602294921875,11.294817924499512
OTUD4,398,16.123201370239258,-5.919330596923828
CPS1,32,15.675124168395996,19.589195251464844
SGCD,352,17.365652084350586,15.225726127624512
SUDS3,79,17.126779556274414,7.187954902648926
ZGLP1,158,2.143240213394165,1.7999060153961182
ZNF614,189,6.819390296936035,-8.308643341064453
SLC43A1,1,7.153120040893555,25.276216506958008
SYNJ1,386,22.9080810546875,-2.052694797515869
SDC2,24,-0.8307666778564453,5.685420513153076
USP17L23,216,9.307958602905273,3.5904338359832764
PCF11,105,15.481925010681152,-7.343012809753418
FOSL2,180,5.723670482635498,-2.1957015991210938
CAMKK2,53,18.76404571533203,3.3691670894622803
OR4D5,94,-3.2365169525146484,18.772132873535156
NKAIN1,130,6.36431884765625,20.97539520263672
ACP1,266,8.76113224029541,9.61943531036377
FANCL,223,19.066238403320312,3.1761114597320557
SCEL,143,8.062804222106934,3.5025956630706787
SLC6A7,58,2.875081777572632,25.379100799560547
FKBP7,149,7.414564609527588,14.439563751220703
CRACR2B,95,24.417593002319336,-7.389398574829102
GJC2,246,3.3769760131835938,21.481529235839844
DDOST,64,5.454101085662842,19.0492000579834
OOSP3,356,1.8402736186981201,4.102590084075928
CDS1,226,8.937020301818848,23.96529769897461
ITGAD,100,2.663055419921875,14.568532943725586
PRR12,181,14.508809089660645,-4.219509601593018
RAB40B,13,17.141916275024414,11.823813438415527
GBP4,10,0.38274645805358887,4.7703022956848145
RASIP1,37,12.614768981933594,-0.03132141754031181
USP48,223,19.801843643188477,1.8916680812835693
HES6,33,2.5180504322052,-3.225979804992676
ADCY7,12,0.6291027069091797,21.398143768310547
POSTN,280,13.96890640258789,10.247353553771973
SOD3,444,3.093761682510376,12.658992767333984
MPV17L2,285,12.457359313964844,25.287126541137695
YBX2,52,11.816938400268555,-4.48583459854126
PLBD2,28,8.152044296264648,15.13334846496582
LTB4R2,153,-0.9641479253768921,21.237499237060547
SMG8,315,8.153451919555664,0.23822808265686035
PRSS36,31,1.8895666599273682,10.537568092346191
CCDC74B,366,26.216930389404297,-0.015340731479227543
ZNF324B,86,7.669867992401123,-8.112065315246582
GHR,99,-5.754554748535156,10.039926528930664
C11orf94,9,3.261003255844116,8.692092895507812
FZD8,382,-0.6196870803833008,15.650959014892578
ITIH1,186,11.366158485412598,16.562753677368164
UBAC2,155,11.869494438171387,4.723090648651123
RCL1,241,22.48882293701172,15.130046844482422
UBE2C,129,15.578569412231445,10.96384048461914
NPIPB13,154,6.25462007522583,1.9956955909729004
CLYBL,277,22.15807342529297,19.896474838256836
FAM107B,224,27.433761596679688,-1.2868363857269287
MSX1,84,2.9445362091064453,-3.912385940551758
LRRC8D,7,-4.446820259094238,13.356082916259766
LY75,68,9.125253677368164,17.24003028869629
NDUFA11,36,13.981468200683594,21.626724243164062
HCST,171,-5.903901100158691,8.847189903259277
PROM2,388,4.122302055358887,21.13188362121582
ISG15,338,8.55569839477539,11.900264739990234
CCPG1,386,23.24042320251465,-2.810070753097534
BTN3A3,393,-6.15303373336792,1.248786449432373
CRYAA,249,8.500319480895996,7.334537982940674
TMEM39A,29,10.407190322875977,22.083179473876953
PYGL,73,17.6980037689209,16.64194679260254
GORAB,228,24.32595443725586,-0.07271826267242432
STOML1,352,17.227197647094727,14.638821601867676
C1QL3,250,4.664146900177002,11.780325889587402
FOXF1,215,4.0702900886535645,-5.033346652984619
LAD1,85,7.852205753326416,1.919118046760559
LRRTM2,92,-3.279345989227295,14.722803115844727
CELSR1,75,0.6616189479827881,13.975775718688965
LACC1,65,15.898968696594238,6.568408012390137
IGKV3-20,21,-2.2976458072662354,3.7629098892211914
LCN8,106,5.992415904998779,9.240195274353027
NPIPB11,154,6.238972187042236,1.9618510007858276
TPSAB1,31,1.4244675636291504,9.635221481323242
SH3PXD2A,405,14.533395767211914,-1.5030453205108643
PNLIPRP2,111,6.912257194519043,14.507442474365234
SPIRE1,339,20.166166305541992,-1.6694414615631104
OXLD1,323,17.959035873413086,22.750978469848633
CD300H,107,-6.362846374511719,6.223231315612793
ADAMTS19,42,-1.6267094612121582,13.169214248657227
SNTB2,57,4.296258926391602,-0.4191438555717468
SPRY4,201,5.493946075439453,19.210641860961914
LMX1B,274,3.376849889755249,-5.472856044769287
TRUB1,416,26.39975929260254,24.5279483795166
ADRM1,155,10.882099151611328,4.267897129058838
OR4L1,94,-2.9429659843444824,18.685754776000977
NR0B2,135,23.05923080444336,17.04084014892578
FAM169A,377,17.961912155151367,-2.1362404823303223
TASOR2,138,20.48307228088379,-3.005561113357544
AMY1B,111,6.022830486297607,13.630827903747559
POTEB,279,23.521644592285156,-2.766263246536255
INSL3,9,3.282783031463623,8.438531875610352
BANF1,34,11.267315864562988,12.387651443481445
CDK5R1,454,15.191505432128906,5.514063358306885
POMK,30,6.73141622543335,16.221698760986328
SPRR4,188,-1.1542530059814453,2.150792360305786
UBE2E3,129,15.001215934753418,12.174605369567871
CYP20A1,56,12.615410804748535,19.96051025390625
OR14A2,94,-3.937387466430664,18.527280807495117
RAB35,13,17.787248611450195,12.396336555480957
FAM118B,202,20.755142211914062,15.735520362854004
DDA1,213,8.709959030151367,7.194976806640625
HIF3A,434,4.550999641418457,-3.3989179134368896
COL1A1,62,4.820529460906982,11.791326522827148
HNF4G,195,6.680922985076904,-4.8899993896484375
ILKAP,350,21.28133773803711,12.558719635009766
REG1B,125,2.8770554065704346,11.240928649902344
FAM102B,376,9.344802856445312,-1.74559485912323
PI4K2B,427,20.626806259155273,15.13350772857666
TLE4,0,26.64748764038086,10.90855598449707
ZNF536,116,9.674175262451172,-6.291586399078369
CHSY1,18,7.732072830200195,19.29803466796875
DEFB4B,22,1.3623278141021729,8.470891952514648
DNAJC14,71,16.56439208984375,-3.8469436168670654
KBTBD11,65,15.894163131713867,5.599542617797852
TMEM70,50,18.861797332763672,24.209556579589844
RGPD4,271,22.723037719726562,-0.23563575744628906
CD27,176,-3.485917091369629,10.294195175170898
LCE1C,188,-0.31167829036712646,3.1727404594421387
CAPN11,142,11.379149436950684,15.198662757873535
MRPL41,194,14.977115631103516,23.009525299072266
SLC34A1,287,4.629530429840088,23.638092041015625
EXOSC3,241,22.380401611328125,14.778526306152344
OR2T5,267,-5.621034622192383,15.575031280517578
LTF,111,6.7105393409729,14.677184104919434
CPLX3,286,8.821337699890137,8.692805290222168
PTGES3L,355,15.958373069763184,10.913626670837402
IGLV4-60,21,-3.1533360481262207,5.2017621994018555
RBM12,105,14.84604549407959,-8.806082725524902
RADIL,37,12.729649543762207,0.6130222678184509
HSD3B2,67,13.930562019348145,20.788921356201172
TMEM217,63,-2.2005422115325928,18.142108917236328
WNT2B,232,2.6905832290649414,12.248703002929688
NEDD1,0,27.43274688720703,10.243215560913086
CACNG3,23,5.776700496673584,21.93407440185547
FAM24A,40,5.1081318855285645,18.445404052734375
COLEC10,62,4.83295202255249,10.373056411743164
TMTC2,15,25.039073944091797,8.619527816772461
SNX10,372,7.932851314544678,-0.6904602646827698
RPS21,8,13.421392440795898,13.545598030090332
ALOX12B,142,10.173537254333496,16.13905143737793
LZIC,70,12.872294425964355,6.659029483795166
MCUR1,50,19.908628463745117,25.187376022338867
B9D2,328,27.536697387695312,4.562374114990234
LRRC63,45,26.58010482788086,4.527915954589844
TRGC2,136,-4.571913719177246,7.663843154907227
BCL2L11,123,5.159623146057129,-1.46419095993042
LYPD4,160,-0.38430869579315186,9.375069618225098
GPR87,63,-2.681385040283203,17.637956619262695
DLX2,35,1.1175528764724731,-3.732211112976074
RABIF,297,9.356844902038574,11.467223167419434
OR4S1,94,-4.174140930175781,18.608924865722656
RORA,195,6.2930908203125,-4.965251922607422
IGLV3-32,21,-2.7169668674468994,4.945450305938721
NACA2,177,13.970635414123535,13.714761734008789
IGLV3-12,21,-3.420652389526367,5.139224052429199
EVA1C,19,1.105549931526184,10.951372146606445
TTC17,305,5.2090253829956055,15.187973976135254
APOBEC3H,392,5.05808687210083,8.540090560913086
XIRP1,49,5.548000335693359,0.3771542012691498
TM7SF2,2,10.418745040893555,23.22566032409668
CYP2D7,56,11.977130889892578,19.212980270385742
SVOP,1,6.409244537353516,25.40604591369629
KIAA1522,181,13.460161209106445,-4.981917858123779
SLC11A2,191,1.6719145774841309,24.610469818115234
MRPL43,194,15.947553634643555,23.73097801208496
ITGBL1,26,0.8913087844848633,13.780474662780762
KCTD11,316,13.964617729187012,5.753472805023193
ZNF250,55,10.35569953918457,-9.685795783996582
GRAPL,276,13.80522346496582,-0.04172319173812866
TADA3,234,10.155755996704102,-0.04134649410843849
MSS51,283,25.872255325317383,13.314269065856934
ZC2HC1C,224,26.14838981628418,0.056280266493558884
CPA2,111,5.833460807800293,14.098233222961426
RGS9,349,17.897464752197266,2.2699265480041504
LIN37,435,3.6523139476776123,1.9722435474395752
ZNF134,55,9.179926872253418,-9.147211074829102
OR5AP2,127,-6.2313737869262695,21.17647933959961
NGLY1,199,25.00457191467285,11.797958374023438
S100PBP,137,18.73861312866211,-3.956801414489746
SOX15,109,-0.7009007930755615,-5.253176212310791
EPHA4,39,-6.0692057609558105,12.636608123779297
PRM2,91,14.20921802520752,2.2946512699127197
DNMT3L,442,18.999408721923828,1.067789077758789
GRB7,37,12.426942825317383,1.0061769485473633
MLH1,182,20.808897018432617,10.902655601501465
CEACAM16,242,-3.3181982040405273,9.191810607910156
TMEM106A,388,4.306222438812256,20.03714370727539
USP17L13,216,9.860421180725098,3.3430047035217285
STC1,19,0.39746755361557007,11.063150405883789
PARVA,335,17.571657180786133,10.83645248413086
RNF34,48,10.5693359375,3.3264923095703125
CRTC3,38,13.153118133544922,-6.120412826538086
ANKK1,11,25.723281860351562,6.042212009429932
IQCJ-SCHIP1,209,10.005456924438477,-3.0024054050445557
MMP3,269,4.745025157928467,14.884318351745605
NICN1,368,27.91057014465332,14.621569633483887
BICDL2,95,25.766544342041016,-6.961530685424805
TMEM191C,293,0.9091916084289551,0.01598525047302246
DLG4,206,12.699731826782227,-0.6782795190811157
DMWD,382,-0.7415334582328796,15.416092872619629
APBB2,377,16.848466873168945,-2.011796474456787
TRMT10A,179,18.7258358001709,9.414532661437988
NIM1K,6,17.299097061157227,3.480278968811035
SCARB1,238,4.116418838500977,17.47393035888672
TRPM8,41,1.4693256616592407,24.23578453063965
MFN2,335,17.66471290588379,10.66440486907959
ERFE,250,4.4210591316223145,12.221656799316406
NPEPPS,68,9.042041778564453,16.419355392456055
KRTAP5-10,244,-1.5632749795913696,2.59499192237854
RNPEPL1,68,8.652674674987793,16.475139617919922
PREPL,199,26.097753524780273,12.542449951171875
DR1,70,13.413371086120605,6.888603687286377
ALKBH8,159,24.774141311645508,15.16574478149414
RHBDL2,254,5.148262023925781,24.91693115234375
HMGB4,302,10.132253646850586,1.7589421272277832
SLC2A9,1,5.830292701721191,25.687931060791016
TWF2,280,12.83749008178711,9.642230033874512
WDR12,0,27.25739097595215,9.816497802734375
OR13D1,76,-4.595040798187256,22.206045150756836
PRDX1,410,12.889982223510742,17.296857833862305
TRGJ1,268,6.849921703338623,7.247803688049316
CAPN14,142,11.331921577453613,15.28598690032959
MYO15B,229,22.654809951782227,2.92447566986084
TMEM213,160,-0.9938179850578308,9.309076309204102
ZNF547,55,9.10980224609375,-9.016509056091309
KDM8,332,24.95138168334961,17.19346809387207
KRBOX1,222,6.546491622924805,-7.623687744140625
TBL2,0,27.450632095336914,9.807994842529297
ATP2A2,12,2.0026931762695312,20.826297760009766
MED25,105,16.0950870513916,-8.969326972961426
MYO7A,161,22.35009765625,1.4716169834136963
PRAMEF2,89,2.658684253692627,5.1703877449035645
KAT6A,219,17.48402976989746,-8.315382957458496
